layer,target_estimand,target_estimand_version,target_reference,target_denominator,target_valid,target_status,n_rank_points,n_finite_rank_points,rank_grid,base_val_loss,best_rank,best_val_loss,best_observed_val_loss,observed_best_gap,improvement_gap,improvement_gap_reference,oracle_val_loss,oracle_improvement_gap,near_best_rank_gap_0.02,near_best_loss_threshold_gap_0.02,near_best_rank_gap_0.05,near_best_loss_threshold_gap_0.05,near_best_rank_gap_0.1,near_best_loss_threshold_gap_0.1,near_best_rank_gap_0.2,near_best_loss_threshold_gap_0.2,recovery_rank_0.5,recovery_loss_threshold_0.5,recovery_rank_0.7,recovery_loss_threshold_0.7,recovery_rank_0.8,recovery_loss_threshold_0.8,recovery_rank_0.9,recovery_loss_threshold_0.9,recovery_rank_0.95,recovery_loss_threshold_0.95,penalized_rank_lambda_0.05,penalized_rank_lambda_0.1,penalized_rank_lambda_0.15,penalized_rank_lambda_0.2,penalized_rank_lambda_0.3,true_k_strong,gradient_matrix_mode,gradient_detectable_rank,predicted_rank_detectable,gradient_effective_rank,predicted_rank_effective,gradient_stable_rank,predicted_rank_stable,raw_gradient_detectable_rank,predicted_rank_raw_detectable,raw_gradient_effective_rank,predicted_rank_raw_effective,raw_gradient_stable_rank,predicted_rank_raw_stable,whitened_gradient_detectable_rank,predicted_rank_whitened_detectable,whitened_gradient_effective_rank,predicted_rank_whitened_effective,whitened_gradient_stable_rank,predicted_rank_whitened_stable,predicted_rank_from_gradient,source_run_id,source_run_path,condition,seed
35,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1688060789389394,32,0.0280045139959015,0.0280045139959015,0.1408015649430379,0.1408015649430379,best_observed_validation_loss_on_tested_rank_grid,0.0143618572832064,0.154444221655733,16,0.0308205452947622,16,0.0350445922430533,8,0.0420846704902052,4,0.056164826984509,2,0.0984052964674204,2,0.0702449834788128,4,0.056164826984509,8,0.0420846704902052,16,0.0350445922430533,16,16,16,16,4,4,activation_whitened,4,4,4.442466949710612,8,2.6765919041453143,4,4,4,3.14282138818567,4,1.8049122981127628,2,4,4,4.442466949710612,8,2.6765919041453143,4,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
36,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0783707654835235,32,0.0375829831199415,0.0375829831199415,0.0407877823635819,0.0407877823635819,best_observed_validation_loss_on_tested_rank_grid,0.0144564066924648,0.0639143587910587,32,0.0383987387672131,32,0.0396223722381206,32,0.0416617613562997,8,0.0457405395926579,2,0.0579768743017325,4,0.0498193178290161,8,0.0457405395926579,32,0.0416617613562997,32,0.0396223722381206,32,32,32,32,8,8,activation_whitened,6,8,8.290354441428619,16,3.502743382309861,4,4,4,4.826157951599523,8,2.196698721212285,4,6,8,8.290354441428619,16,3.502743382309861,4,8,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
37,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.154093492786934,32,0.028277492771745,0.028277492771745,0.125816000015189,0.125816000015189,best_observed_validation_loss_on_tested_rank_grid,0.0143455966858228,0.1397478961011111,8,0.0307938127720487,2,0.0345682927725044,2,0.0408590927732639,2,0.0534406927747828,1,0.0911854927793394,2,0.0660222927763017,2,0.0534406927747827,2,0.0408590927732638,2,0.0345682927725044,4,4,4,4,2,2,activation_whitened,2,2,3.8205347624523127,4,1.8682928614331515,2,2,2,3.0932698526846942,4,1.9158276775072425,2,2,2,3.8205347624523127,4,1.8682928614331515,2,2,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
38,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0568913481187904,32,0.0207020878815391,0.0207020878815391,0.0361892602372513,0.0361892602372513,best_observed_validation_loss_on_tested_rank_grid,0.0143580402994286,0.0425333078193618,32,0.0214258730862841,16,0.0225115508934016,8,0.0243210139052642,4,0.0279399399289893,4,0.0387967180001647,4,0.0315588659527144,4,0.0279399399289893,8,0.0243210139052642,16,0.0225115508934016,32,16,16,16,8,2,activation_whitened,2,2,4.04519704549334,8,2.174740310250462,4,2,2,2.4268614078288344,4,1.477545584457077,2,2,2,4.04519704549334,8,2.174740310250462,4,2,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
39,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.3335535918151308,32,0.0231265071475944,0.0231265071475944,0.3104270846675364,0.3104270846675364,best_observed_validation_loss_on_tested_rank_grid,0.0144068324632127,0.319146759351918,8,0.0293350488409451,4,0.0386478613809712,4,0.054169215614348,4,0.0852119240811016,2,0.1783400494813626,4,0.1162546325478553,4,0.0852119240811016,4,0.054169215614348,4,0.0386478613809712,8,8,4,4,4,4,activation_whitened,4,4,4.280075244613231,8,2.421530470762656,4,3,4,2.67555401582134,4,1.4493908899709032,2,4,4,4.280075244613231,8,2.421530470762656,4,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
40,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0447010878829451,32,0.0217234830785594,0.0217234830785594,0.0229776048043857,0.0229776048043857,best_observed_validation_loss_on_tested_rank_grid,0.0143754217477398,0.0303256661352053,32,0.0221830351746471,32,0.0228723633187786,8,0.0240212435589979,8,0.0263190040394365,1,0.0332122854807522,1,0.0286167645198751,8,0.0263190040394365,8,0.0240212435589979,32,0.0228723633187786,32,32,8,8,8,1,activation_whitened,1,1,4.097977160830438,8,1.2787676056433548,2,2,2,2.9616353709868366,4,1.250176419568593,2,1,1,4.097977160830438,8,1.2787676056433548,2,1,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
41,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2799635978714301,32,0.0375040098175981,0.0375040098175981,0.242459588053832,0.242459588053832,best_observed_validation_loss_on_tested_rank_grid,0.0143692057069763,0.2655943921644538,32,0.0423532015786747,16,0.0496269892202897,8,0.0617499686229813,8,0.0859959274283645,4,0.1587338038445141,4,0.1102418862337477,8,0.0859959274283644,8,0.0617499686229812,16,0.0496269892202897,16,16,16,8,8,7,activation_whitened,7,8,7.235842595383705,8,4.209133189060843,8,5,8,5.48365291011762,8,2.4902822072734083,4,7,8,7.235842595383705,8,4.209133189060843,8,8,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
42,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1807655557540441,32,0.0349441419517817,0.0349441419517817,0.1458214138022624,0.1458214138022624,best_observed_validation_loss_on_tested_rank_grid,0.0144164516919197,0.1663491040621244,16,0.0378605702278269,16,0.0422352126418948,8,0.0495262833320079,4,0.0641084247122341,2,0.1078548488529129,4,0.0786905660924604,4,0.0641084247122341,8,0.0495262833320079,16,0.0422352126418948,16,16,16,16,8,5,activation_whitened,5,8,5.6383363342953166,8,3.067440152109061,4,4,4,4.036924584079478,8,2.177139743642304,4,5,8,5.6383363342953166,8,3.067440152109061,4,8,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
43,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1500542129945563,32,0.0288085803208318,0.0288085803208318,0.1212456326737244,0.1212456326737244,best_observed_validation_loss_on_tested_rank_grid,0.0143548976927038,0.1356993153018525,32,0.0312334929743062,16,0.034870861954518,8,0.0409331435882042,4,0.0530577068555766,2,0.089431396657694,4,0.0651822701229491,4,0.0530577068555767,8,0.0409331435882042,16,0.034870861954518,16,16,8,8,8,3,activation_whitened,3,4,4.565879108113514,8,2.7017813405564843,4,3,4,4.009541101367775,8,2.168222502389043,4,3,4,4.565879108113514,8,2.7017813405564843,4,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
44,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2295201393961767,32,0.0240967307065236,0.0240967307065236,0.2054234086896531,0.2054234086896531,best_observed_validation_loss_on_tested_rank_grid,0.0144662852581776,0.2150538541379991,8,0.0282051988803166,4,0.0343679011410062,4,0.0446390715754889,4,0.0651814124444542,2,0.1268084350513501,4,0.0857237533134195,4,0.0651814124444542,4,0.0446390715754889,4,0.0343679011410062,16,8,8,4,4,4,activation_whitened,4,4,4.383339616399508,8,2.79924374649749,4,4,4,3.4208948502565004,4,1.901287121885276,2,4,4,4.383339616399508,8,2.79924374649749,4,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
45,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1105293231506165,32,0.0295159112270088,0.0295159112270088,0.0810134119236077,0.0810134119236077,best_observed_validation_loss_on_tested_rank_grid,0.014457678473039,0.0960716446775775,32,0.0311361794654809,32,0.0335665818231891,8,0.0376172524193695,4,0.0457185936117303,4,0.0700226171888126,4,0.0538199348040911,4,0.0457185936117303,8,0.0376172524193695,32,0.0335665818231891,32,32,8,8,8,4,activation_whitened,4,4,5.343488654283342,8,3.090373344798191,4,4,4,4.100203686731692,8,2.2502106632693697,4,4,4,5.343488654283342,8,3.090373344798191,4,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
46,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0999052355070719,32,0.0250846052130326,0.0250846052130326,0.0748206302940392,0.0748206302940392,best_observed_validation_loss_on_tested_rank_grid,0.0144232562888559,0.0854819792182159,32,0.0265810178189133,16,0.0288256367277345,8,0.0325666682424365,4,0.0400487312718404,2,0.0624949203600522,2,0.0475307943012443,4,0.0400487312718404,8,0.0325666682424365,16,0.0288256367277345,32,16,8,8,8,3,activation_whitened,3,4,4.160116186324468,8,2.230805354939964,4,3,4,3.0922289949729405,4,1.7954880564590063,2,3,4,4.160116186324468,8,2.230805354939964,4,4,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
47,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0977432503260839,32,0.01669879877956,0.01669879877956,0.0810444515465239,0.0810444515465239,best_observed_validation_loss_on_tested_rank_grid,0.0143592143621655,0.0833840359639184,1,0.0183196878104904,1,0.0207510213568861,1,0.0248032439342123,1,0.0329076890888647,1,0.0572210245528219,1,0.0410121342435171,1,0.0329076890888647,1,0.0248032439342123,1,0.0207510213568861,1,1,1,1,1,1,activation_whitened,1,1,1.618525561895675,2,1.064116767729695,2,1,1,1.201070853941234,2,1.0227388858268325,2,1,1,1.618525561895675,2,1.064116767729695,2,1,20260622_143414_stage4_sample_s109,source_runs/20260622_143414_stage4_sample_s109,sample_limited,109
0,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1017795940608075,32,0.0301706640095682,0.0301706640095682,0.0716089300512393,0.0716089300512393,best_observed_validation_loss_on_tested_rank_grid,0.0144722315937638,0.0873073624670437,32,0.0316028426105929,8,0.0337511105121301,8,0.0373315570146921,8,0.044492450019816,2,0.0659751290351878,8,0.0516533430249399,8,0.044492450019816,8,0.0373315570146921,8,0.0337511105121301,8,8,8,8,8,3,activation_whitened,3,4,4.625875435427727,8,2.5125921124547865,4,3,4,3.283302844830935,4,1.6862879476622652,2,3,4,4.625875435427727,8,2.5125921124547865,4,4,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
1,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0472604321440259,32,0.0173674437116238,0.0173674437116238,0.0298929884324021,0.0298929884324021,best_observed_validation_loss_on_tested_rank_grid,0.014411804117688,0.0328486280263379,4,0.0179653034802718,1,0.0188620931332439,1,0.020356742554864,1,0.0233460413981042,1,0.0323139379278248,1,0.0263353402413444,1,0.0233460413981042,1,0.020356742554864,1,0.0188620931332439,4,4,1,1,1,1,activation_whitened,1,1,2.693410704495984,4,1.1637233683373946,2,1,1,1.765149276633789,2,1.0917360934774056,2,1,1,2.693410704495984,4,1.1637233683373946,2,1,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
2,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0836961617061232,32,0.0214068570903419,0.0214068570903419,0.0622893046157813,0.0622893046157813,best_observed_validation_loss_on_tested_rank_grid,0.0144221016664564,0.0692740600396668,16,0.0226526431826575,8,0.0245213223211309,2,0.02763578755192,2,0.0338647180134981,1,0.0525515093982325,2,0.0400936484750762,2,0.0338647180134981,2,0.02763578755192,8,0.0245213223211309,16,8,8,8,2,2,activation_whitened,2,2,3.578859900996791,4,1.824108999241876,2,2,2,2.064341370005307,4,1.3168807736540584,2,2,2,3.578859900996791,4,1.824108999241876,2,2,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
3,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2219863619403628,32,0.043288217485149,0.043288217485149,0.1786981444552138,0.1786981444552138,best_observed_validation_loss_on_tested_rank_grid,0.0144207076302594,0.2075656543101034,32,0.0468621803742532,16,0.0522231247079096,8,0.0611580319306703,4,0.0790278463761917,2,0.1326372897127559,2,0.0968976608217131,4,0.0790278463761917,8,0.0611580319306703,16,0.0522231247079096,32,16,8,8,8,7,activation_whitened,5,8,5.375144750551923,8,2.5372818001971607,4,3,4,3.446071150928279,4,1.7257945065740423,2,5,8,5.375144750551923,8,2.5372818001971607,4,8,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
4,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0792425977745161,32,0.0221592365880885,0.0221592365880885,0.0570833611864276,0.0570833611864276,best_observed_validation_loss_on_tested_rank_grid,0.0144333703840557,0.0648092273904604,16,0.023300903811817,8,0.0250134046474098,4,0.0278675727067312,2,0.033575908825374,1,0.0507009171813023,2,0.0392842449440167,2,0.033575908825374,4,0.0278675727067312,8,0.0250134046474098,16,8,8,8,4,2,activation_whitened,2,2,3.488676701451878,4,1.7323310118764996,2,2,2,2.225881073396101,4,1.3785451046272417,2,2,2,3.488676701451878,4,1.7323310118764996,2,2,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
5,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.2119791678288285,32,0.0325818373950179,0.0325818373950179,0.1793973304338106,0.1793973304338106,best_observed_validation_loss_on_tested_rank_grid,0.0144170847662975,0.197562083062531,32,0.0361697840036941,16,0.0415517039167084,8,0.0505215704383989,8,0.06846130348178,2,0.1222805026119232,4,0.0864010365251611,8,0.06846130348178,8,0.0505215704383989,16,0.0415517039167084,32,16,8,8,8,5,activation_whitened,5,8,5.572265084901114,8,3.0380773702093617,4,5,8,4.157574049005128,8,1.972488580995912,2,5,8,5.572265084901114,8,3.0380773702093617,4,8,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
6,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.3380327343463052,32,0.0442812831439275,0.0442812831439275,0.2937514512023777,0.2937514512023777,best_observed_validation_loss_on_tested_rank_grid,0.0144438844073254,0.3235888499389798,32,0.050156312167975,16,0.0589688557040463,8,0.0736564282641652,4,0.103031573384403,2,0.1911570087451163,4,0.1324067185046408,4,0.103031573384403,8,0.0736564282641652,16,0.0589688557040463,32,16,16,8,8,7,activation_whitened,7,8,5.810733314069137,8,2.669319580950274,4,3,4,3.673508845816993,4,1.7607374191909912,2,7,8,5.810733314069137,8,2.669319580950274,4,8,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
7,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0610635000589855,32,0.0189043443817331,0.0189043443817331,0.0421591556772524,0.0421591556772524,best_observed_validation_loss_on_tested_rank_grid,0.0143603841103156,0.0467031159486698,8,0.0197475274952781,1,0.0210123021655957,1,0.0231202599494583,1,0.0273361755171835,1,0.0399839222203593,1,0.0315520910849088,1,0.0273361755171835,1,0.0231202599494583,1,0.0210123021655957,8,1,1,1,1,1,activation_whitened,1,1,2.658269857092118,4,1.1734810577006645,2,1,1,1.7020622576713726,2,1.102661901329655,2,1,1,2.658269857092118,4,1.1734810577006645,2,1,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
8,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0737297759315005,32,0.025531361420152,0.025531361420152,0.0481984145113485,0.0481984145113485,best_observed_validation_loss_on_tested_rank_grid,0.0144198127132318,0.0593099632182687,32,0.0264953297103789,16,0.0279412821457194,8,0.0303512028712868,4,0.0351710443224217,2,0.0496305686758262,4,0.0399908857735565,4,0.0351710443224217,8,0.0303512028712868,16,0.0279412821457194,32,8,8,8,8,2,activation_whitened,2,2,4.654908630571504,8,2.0727962164560694,4,2,2,3.1340063741147746,4,1.718283184798678,2,2,2,4.654908630571504,8,2.0727962164560694,4,2,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
9,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1646330014579015,32,0.0215923112034888,0.0215923112034888,0.1430406902544126,0.1430406902544126,best_observed_validation_loss_on_tested_rank_grid,0.0144768392435911,0.1501561622143103,2,0.024453125008577,2,0.0287443457162094,2,0.03589638022893,2,0.0502004492543713,2,0.0931126563306951,2,0.0645045182798126,2,0.0502004492543713,2,0.03589638022893,2,0.0287443457162094,2,2,2,2,2,2,activation_whitened,2,2,2.8676189750379244,4,1.9889997116034712,2,2,2,2.0286489533642817,4,1.369048800624852,2,2,2,2.8676189750379244,4,1.9889997116034712,2,2,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
10,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.1522985449419942,32,0.0407652660961163,0.0407652660961163,0.1115332788458779,0.1115332788458779,best_observed_validation_loss_on_tested_rank_grid,0.0144289191115958,0.1378696258303984,32,0.0429959316730338,32,0.0463419300384101,16,0.051918593980704,4,0.0630719218652918,2,0.0965319055190552,4,0.0742252497498796,4,0.0630719218652918,16,0.051918593980704,32,0.0463419300384102,32,32,16,16,16,6,activation_whitened,6,8,6.628585613403857,8,3.848482781669626,4,3,4,4.403205054626597,8,2.0794832923490145,4,6,8,6.628585613403857,8,3.848482781669626,4,8,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
11,observed_rank_sweep_minimum,observed_best_gap_v1,best_observed_validation_loss_on_tested_rank_grid,base_val_loss_minus_best_observed_val_loss,True,ok,6,6,1;2;4;8;16;32,0.0348463194231243,32,0.0185019259435572,0.0185019259435572,0.0163443934795671,0.0163443934795671,best_observed_validation_loss_on_tested_rank_grid,0.0143764801110639,0.0204698393120604,32,0.0188288138131485,16,0.0193191456175355,8,0.0201363652915139,1,0.0217708046394706,1,0.0266741226833407,1,0.0234052439874273,1,0.0217708046394706,8,0.0201363652915139,16,0.0193191456175355,32,16,16,4,4,1,activation_whitened,1,1,4.3361937169022005,8,1.2849944561104374,2,1,1,2.32299844162419,4,1.1435093791537652,2,1,1,4.3361937169022005,8,1.2849944561104374,2,1,20260622_143547_stage4_sample_s113,source_runs/20260622_143547_stage4_sample_s113,sample_limited,113
