task_family,run,seed,scaling_mode,condition_id,rule,allocation_rule,is_primary_allocation_rule,budget,n_adaptation_replicates,loss_delta_vs_uniform_fill,acc_delta_vs_uniform_fill,actual_cost,reference_cost,cost_gap
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform,uniform,uniform,False,3072,3,0.01986866672027457,-0.004509191814082676,2304.0,3072.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,rslora,uniform,uniform,uniform,False,4096,3,0.06820679591672106,-0.009365244536940653,2304.0,3840.0,-1536.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,512,3,-0.28126459439264745,0.0776968435657301,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,1024,3,-0.4668375248301993,0.16163718348942077,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,1536,3,-0.13958104018366177,0.06833159902878934,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,2048,3,-0.1263938579776822,0.05515088449531743,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,3072,3,-0.0642551764757981,0.012486992715920908,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,effective_rank,effective_rank,effective_rank,False,4096,3,-0.0778046650950937,0.009712105445716213,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,512,3,-0.07629396181076802,0.02462712452306622,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,1024,3,-0.3729402408432804,0.13354144987859864,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,1536,3,-0.008987298524094486,0.003468609087755814,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,2048,3,-0.17046794319603534,0.06104751994450223,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,3072,3,0.004926368402930305,-0.0003468609087754852,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,gradient_norm,gradient_norm,gradient_norm,False,4096,3,-0.08555399018920963,0.009712105445716213,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,-0.010952863724662754,-0.0031217481789802735,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,-0.3609657652502957,0.11515782171349291,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,-0.1602384928217209,0.07006590357266733,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.19970569262126647,0.06937218175511617,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.08005642437770513,0.012140131807145313,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-0.1060377796068452,0.009712105445716213,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,-0.010952863724662754,-0.0031217481789802735,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,-0.3896537406594233,0.12937911897329177,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,-0.0824112689230453,0.035379812695109335,1472.0,1536.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.16211828623035493,0.056885189039195296,1984.0,1920.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-0.0836844891128836,0.012486992715920908,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-0.08864356255261514,0.009712105445716213,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,512,3,-0.28126459439264745,0.0776968435657301,512.0,512.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.4068776682313846,0.15019077349982657,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,1536,3,-0.1513293861329783,0.06763787721123822,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,2048,3,-0.1263938579776822,0.05515088449531743,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,3072,3,-0.0642551764757981,0.012486992715920908,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-0.0778046650950937,0.009712105445716213,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,uniform,uniform,uniform,False,512,3,9.07783130134843,-0.34755463059313213,0.0,512.0,-512.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,uniform,uniform,uniform,False,1024,3,10.087432936542031,-0.6375303503295179,0.0,960.0,-960.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,uniform,uniform,uniform,False,1536,3,0.15781277216560013,-0.05792577176552205,1152.0,1536.0,-384.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,uniform,uniform,uniform,False,2048,3,0.3229756351460858,-0.11585154353104406,1152.0,1920.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,uniform,uniform,uniform,False,3072,3,0.058708953766453964,-0.006937218175511665,2304.0,3072.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed109,109,standard,uniform,uniform,uniform,False,4096,3,0.11942286279273451,-0.027748872702046623,2304.0,3840.0,-1536.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,512,3,0.5033376670073935,-0.13007284079084291,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,1024,3,-0.49625997519766,0.18210197710718,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,1536,3,-0.3178387715446011,0.11134235171696154,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,2048,3,-0.29199981950985815,0.11862643080124861,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,3072,3,-0.13557360311721378,0.04717308359347908,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,effective_rank,effective_rank,effective_rank,False,4096,3,-0.09242058897593185,0.03676725633021164,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,512,3,-0.28880227426667204,0.06070065903572666,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,1024,3,-0.6429838279531599,0.2313562261533125,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,1536,3,-0.33836242582415116,0.13146028442594526,1472.0,1536.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,2048,3,-0.2833368475450395,0.10475199445022547,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,3072,3,-0.16925459418948474,0.04960110995490811,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,gradient_norm,gradient_norm,gradient_norm,False,4096,3,-0.17652449473361362,0.045785639958376735,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,512,3,0.6533957798779526,-0.14776274713839754,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1024,3,0.2890418213851908,-0.06971904266389178,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,1536,3,-0.4043927870915658,0.15123135622615333,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,2048,3,-0.29199981950985815,0.11862643080124861,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,3072,3,-0.1315917105976385,0.03433922996878266,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,marginal_gain_edge,marginal_gain_edge,marginal_gain_edge,False,4096,3,-0.10759828709249403,0.031564342698577885,3840.0,3840.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,512,3,0.6533957798779526,-0.14776274713839754,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1024,3,0.2890418213851908,-0.06971904266389178,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,1536,3,-0.4043927870915658,0.15123135622615333,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,2048,3,-0.29199981950985815,0.11862643080124861,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,3072,3,-0.1315917105976385,0.03433922996878266,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,marginal_gain_soft,marginal_gain_soft,marginal_gain_soft,False,4096,3,-0.09242058897593185,0.03676725633021164,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,512,3,0.5033376670073935,-0.13007284079084291,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,1024,3,-0.6028778455425293,0.1984044398196323,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,1536,3,-0.22102994497889986,0.08324661810613947,1472.0,1536.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,2048,3,-0.29199981950985815,0.11862643080124861,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,3072,3,-0.13557360311721378,0.04717308359347908,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,soft_dimension,soft_dimension,soft_dimension,True,4096,3,-0.09242058897593185,0.03676725633021164,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,uniform,uniform,uniform,False,512,3,13.119502703844985,-0.24037460978147762,0.0,512.0,-512.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,uniform,uniform,uniform,False,1024,3,13.872499033514098,-0.44849115504682624,0.0,960.0,-960.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,uniform,uniform,uniform,False,1536,3,0.07881835029640431,-0.05064169268123483,1152.0,1536.0,-384.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,uniform,uniform,uniform,False,2048,3,0.2759144742208515,-0.08463406174124181,1152.0,1920.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,uniform,uniform,uniform,False,3072,3,0.2373676009985295,-0.08289975719736387,2304.0,3072.0,-768.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,fixed_update_scale,uniform,uniform,uniform,False,4096,3,0.143603289877835,-0.05133541449878598,2304.0,3840.0,-1536.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,rslora,effective_rank,effective_rank,effective_rank,False,512,3,0.4419976088722006,-0.10058966354491843,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,rslora,effective_rank,effective_rank,effective_rank,False,1024,3,-0.9665429075889773,0.3260492542490462,1024.0,960.0,64.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,rslora,effective_rank,effective_rank,effective_rank,False,1536,3,-0.25033100568044947,0.09226500173430456,1536.0,1536.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,rslora,effective_rank,effective_rank,effective_rank,False,2048,3,-0.14345608172506,0.04197016996184529,2048.0,1920.0,128.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,rslora,effective_rank,effective_rank,effective_rank,False,3072,3,-0.12936997296824215,0.0551508844953175,3072.0,3072.0,0.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,rslora,effective_rank,effective_rank,effective_rank,False,4096,3,-0.05910130436433674,0.027402011793270915,4096.0,3840.0,256.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,rslora,gradient_norm,gradient_norm,gradient_norm,False,512,3,-0.33874882123472805,0.07075962539021857,448.0,512.0,-64.0
modular,transformer_publication_20260622T101458Z_modular_seed113,113,rslora,gradient_norm,gradient_norm,gradient_norm,False,1024,3,-0.9613533422759204,0.31321540062434966,1024.0,960.0,64.0
